VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
787, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
788, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
789, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
790, 164, -0.34656,  1.78768, -0.05119,  0.41895, -0.04367, -0.90723,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00005,  0.26465,  0.00005,  0.26465,  0.00005,  0.26465,  0.57778,  0.42222,  0.00,  0.00, 6, 7, 0, 0
791, 174, -0.27709,  1.72644, -0.03006,  0.22974, -0.24609, -0.94141,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.21277,  0.00006,  0.21277,  0.00006,  0.21277,  0.7257,  0.2743,  0.00,  0.00, 7, 6, 0, 0
792, 171, -0.43643,  1.52138,  0.03845,  0.41309, -0.55518, -0.72168,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21277,  1.00,  0.21277,  1.00,  0.21277,  0.71153,  0.28847,  0.00,  0.00, 7, 6, 0, 0
793, 170, -0.39833,  1.57379,  0.01952,  0.33618, -0.58203, -0.74072,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.21277,  0.74121,  0.21277,  0.74121,  0.21277,  0.70251,  0.29749,  0.00,  0.00, 7, 6, 0, 0
794, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
795, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
796, 170, -0.39833,  1.57379,  0.01952,  0.33618, -0.58203, -0.74072,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.21277,  0.74121,  0.21277,  0.74121,  0.21277,  0.70251,  0.29749,  0.00,  0.00, 7, 6, 0, 0
797, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
798, 171, -0.43643,  1.52138,  0.03845,  0.41309, -0.55518, -0.72168,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.21277,  1.00,  0.21277,  1.00,  0.21277,  0.71153,  0.28847,  0.00,  0.00, 7, 6, 0, 0
799, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
800, 176, -0.38235,  1.49925,  0.08328,  0.21899, -0.58936, -0.77734,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16162,  1.00,  0.16162,  1.00,  0.16162,  0.92105,  0.04143,  0.03752,  0.00, 7, 6, 8, 0
801, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
802, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
803, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
804, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
805, 172, -0.35907,  1.6222, -0.00644,  0.25757, -0.53027, -0.80762,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.21277,  0.4812,  0.21277,  0.4812,  0.21277,  0.70576,  0.29424,  0.00,  0.00, 7, 6, 0, 0
806, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
807, 178, -0.26683,  1.63205,  0.00561,  0.08374, -0.42529, -0.90088,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.16162,  0.21338,  0.16162,  0.21338,  0.16162,  0.91951,  0.06476,  0.01573,  0.00, 7, 6, 8, 0
808, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
809, 174, -0.27709,  1.72644, -0.03006,  0.22974, -0.24609, -0.94141,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.21277,  0.00006,  0.21277,  0.00006,  0.21277,  0.7257,  0.2743,  0.00,  0.00, 7, 6, 0, 0
810, 173, -0.31872,  1.6738, -0.02277,  0.24426, -0.35278, -0.90332,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.21277,  0.21338,  0.21277,  0.21338,  0.21277,  0.73666,  0.26334,  0.00,  0.00, 7, 6, 0, 0
811, 178, -0.26683,  1.63205,  0.00561,  0.08374, -0.42529, -0.90088,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.16162,  0.21338,  0.16162,  0.21338,  0.16162,  0.91951,  0.06476,  0.01573,  0.00, 7, 6, 8, 0
812, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
813, 178, -0.26683,  1.63205,  0.00561,  0.08374, -0.42529, -0.90088,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.16162,  0.21338,  0.16162,  0.21338,  0.16162,  0.91951,  0.06476,  0.01573,  0.00, 7, 6, 8, 0
814, 174, -0.27709,  1.72644, -0.03006,  0.22974, -0.24609, -0.94141,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.21277,  0.00006,  0.21277,  0.00006,  0.21277,  0.7257,  0.2743,  0.00,  0.00, 7, 6, 0, 0
815, 179, -0.22575,  1.67954, -0.00807,  0.09393, -0.34912, -0.93213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.16162,  0.00006,  0.16162,  0.00006,  0.16162,  0.90591,  0.08583,  0.00827,  0.00, 7, 6, 8, 0
816, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
817, 178, -0.26683,  1.63205,  0.00561,  0.08374, -0.42529, -0.90088,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.16162,  0.21338,  0.16162,  0.21338,  0.16162,  0.91951,  0.06476,  0.01573,  0.00, 7, 6, 8, 0
818, 179, -0.22575,  1.67954, -0.00807,  0.09393, -0.34912, -0.93213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.16162,  0.00006,  0.16162,  0.00006,  0.16162,  0.90591,  0.08583,  0.00827,  0.00, 7, 6, 8, 0
819, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
820, 178, -0.26683,  1.63205,  0.00561,  0.08374, -0.42529, -0.90088,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.16162,  0.21338,  0.16162,  0.21338,  0.16162,  0.91951,  0.06476,  0.01573,  0.00, 7, 6, 8, 0
821, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
822, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
823, 179, -0.22575,  1.67954, -0.00807,  0.09393, -0.34912, -0.93213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.16162,  0.00006,  0.16162,  0.00006,  0.16162,  0.90591,  0.08583,  0.00827,  0.00, 7, 6, 8, 0
824, 181, -0.17482,  1.62162,  0.01029, -0.0907, -0.36328, -0.92725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.11505,  0.00006,  0.11505,  0.00006,  0.11505,  0.93544,  0.06456,  0.00,  0.00, 7, 8, 0, 0
825, 176, -0.38235,  1.49925,  0.08328,  0.21899, -0.58936, -0.77734,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16162,  1.00,  0.16162,  1.00,  0.16162,  0.92105,  0.04143,  0.03752,  0.00, 7, 6, 8, 0
826, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
827, 182, -0.29884,  1.51249,  0.0868, -0.00642, -0.60742, -0.79443,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.11505,  0.74121,  0.11505,  0.74121,  0.11505,  0.88594,  0.11406,  0.00,  0.00, 7, 8, 0, 0
828, 176, -0.38235,  1.49925,  0.08328,  0.21899, -0.58936, -0.77734,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16162,  1.00,  0.16162,  1.00,  0.16162,  0.92105,  0.04143,  0.03752,  0.00, 7, 6, 8, 0
829, 182, -0.29884,  1.51249,  0.0868, -0.00642, -0.60742, -0.79443,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.11505,  0.74121,  0.11505,  0.74121,  0.11505,  0.88594,  0.11406,  0.00,  0.00, 7, 8, 0, 0
830, 183, -0.33836,  1.47408,  0.11275,  0.06311, -0.60352, -0.79492,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.11505,  1.00,  0.11505,  1.00,  0.11505,  0.8502,  0.1498,  0.00,  0.00, 7, 8, 0, 0
831, 183, -0.33836,  1.47408,  0.11275,  0.06311, -0.60352, -0.79492,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.11505,  1.00,  0.11505,  1.00,  0.11505,  0.8502,  0.1498,  0.00,  0.00, 7, 8, 0, 0
832, 182, -0.29884,  1.51249,  0.0868, -0.00642, -0.60742, -0.79443,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.11505,  0.74121,  0.11505,  0.74121,  0.11505,  0.88594,  0.11406,  0.00,  0.00, 7, 8, 0, 0
833, 184, -0.26466,  1.48031,  0.10811, -0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.76341,  0.23659,  0.00,  0.00, 7, 8, 0, 0
834, 183, -0.33836,  1.47408,  0.11275,  0.06311, -0.60352, -0.79492,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.11505,  1.00,  0.11505,  1.00,  0.11505,  0.8502,  0.1498,  0.00,  0.00, 7, 8, 0, 0
835, 184, -0.26466,  1.48031,  0.10811, -0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.76341,  0.23659,  0.00,  0.00, 7, 8, 0, 0
836, 185, -0.30485,  1.44857,  0.13582, -0.09711, -0.61768, -0.78076,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.0752,  1.00,  0.0752,  1.00,  0.0752,  0.71041,  0.28959,  0.00,  0.00, 7, 8, 0, 0
837, 184, -0.26466,  1.48031,  0.10811, -0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.76341,  0.23659,  0.00,  0.00, 7, 8, 0, 0
838, 186, -0.27236,  1.42441,  0.15565, -0.29175, -0.59814, -0.74609,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.03906,  1.00,  0.03906,  1.00,  0.03906,  0.5935,  0.4065,  0.00,  0.00, 7, 8, 0, 0
839, 185, -0.30485,  1.44857,  0.13582, -0.09711, -0.61768, -0.78076,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.0752,  1.00,  0.0752,  1.00,  0.0752,  0.71041,  0.28959,  0.00,  0.00, 7, 8, 0, 0
840, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
841, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
842, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
843, 175, -0.34549,  1.54542,  0.05801,  0.15198, -0.60547, -0.78125,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.16162,  0.74121,  0.16162,  0.74121,  0.16162,  0.91528,  0.06192,  0.0228,  0.00, 7, 6, 8, 0
844, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
845, 182, -0.29884,  1.51249,  0.0868, -0.00642, -0.60742, -0.79443,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.11505,  0.74121,  0.11505,  0.74121,  0.11505,  0.88594,  0.11406,  0.00,  0.00, 7, 8, 0, 0
846, 177, -0.30802,  1.58797,  0.02775,  0.08331, -0.56055, -0.82373,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.16162,  0.4812,  0.16162,  0.4812,  0.16162,  0.91221,  0.07176,  0.01601,  0.00, 7, 6, 8, 0
847, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
848, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
849, 184, -0.26466,  1.48031,  0.10811, -0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.76341,  0.23659,  0.00,  0.00, 7, 8, 0, 0
850, 182, -0.29884,  1.51249,  0.0868, -0.00642, -0.60742, -0.79443,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.11505,  0.74121,  0.11505,  0.74121,  0.11505,  0.88594,  0.11406,  0.00,  0.00, 7, 8, 0, 0
851, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
852, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
853, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
854, 181, -0.17482,  1.62162,  0.01029, -0.0907, -0.36328, -0.92725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.11505,  0.00006,  0.11505,  0.00006,  0.11505,  0.93544,  0.06456,  0.00,  0.00, 7, 8, 0, 0
855, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
856, 181, -0.17482,  1.62162,  0.01029, -0.0907, -0.36328, -0.92725,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00006,  0.11505,  0.00006,  0.11505,  0.00006,  0.11505,  0.93544,  0.06456,  0.00,  0.00, 7, 8, 0, 0
857, 189, -0.14129,  1.56542,  0.01937, -0.32788, -0.30591, -0.89404,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00007,  0.07745,  0.00007,  0.07745,  0.00007,  0.07745,  0.84443,  0.15557,  0.00,  0.00, 7, 8, 0, 0
858, 190, -0.11279,  1.51369,  0.01444, -0.51416, -0.23779, -0.82422,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00007,  0.03906,  0.00007,  0.03906,  0.00007,  0.03906,  0.73068,  0.26932,  0.00,  0.00, 7, 8, 0, 0
859, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
860, 189, -0.14129,  1.56542,  0.01937, -0.32788, -0.30591, -0.89404,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00007,  0.07745,  0.00007,  0.07745,  0.00007,  0.07745,  0.84443,  0.15557,  0.00,  0.00, 7, 8, 0, 0
861, 191, -0.22741,  1.51069,  0.07528, -0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.80272,  0.19728,  0.00,  0.00, 7, 8, 0, 0
862, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
863, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
864, 191, -0.22741,  1.51069,  0.07528, -0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.80272,  0.19728,  0.00,  0.00, 7, 8, 0, 0
865, 180, -0.21755,  1.58295,  0.03002, -0.1015, -0.43506, -0.89453,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.11505,  0.21338,  0.11505,  0.21338,  0.11505,  0.90645,  0.09355,  0.00,  0.00, 7, 8, 0, 0
866, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
867, 184, -0.26466,  1.48031,  0.10811, -0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.76341,  0.23659,  0.00,  0.00, 7, 8, 0, 0
868, 187, -0.26035,  1.54806,  0.05575, -0.08392, -0.55957, -0.82471,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.11505,  0.4812,  0.11505,  0.4812,  0.11505,  0.90802,  0.09198,  0.00,  0.00, 7, 8, 0, 0
869, 191, -0.22741,  1.51069,  0.07528, -0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.80272,  0.19728,  0.00,  0.00, 7, 8, 0, 0
870, 190, -0.11279,  1.51369,  0.01444, -0.51416, -0.23779, -0.82422,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00007,  0.03906,  0.00007,  0.03906,  0.00007,  0.03906,  0.73068,  0.26932,  0.00,  0.00, 7, 8, 0, 0
871, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
872, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
873, 191, -0.22741,  1.51069,  0.07528, -0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.80272,  0.19728,  0.00,  0.00, 7, 8, 0, 0
874, 188, -0.18492,  1.5371,  0.04552, -0.32031, -0.38062, -0.86768,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.07751,  0.21338,  0.07751,  0.21338,  0.07751,  0.80731,  0.19269,  0.00,  0.00, 7, 8, 0, 0
875, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
876, 193, -0.09767,  1.46355,  0.01345, -0.58301, -0.22583, -0.78027,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00008, -0.00004,  0.00008, -0.00004,  0.00008, -0.00004,  0.61762,  0.38238,  0.00,  0.00, 7, 8, 0, 0
877, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
878, 190, -0.11279,  1.51369,  0.01444, -0.51416, -0.23779, -0.82422,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00007,  0.03906,  0.00007,  0.03906,  0.00007,  0.03906,  0.73068,  0.26932,  0.00,  0.00, 7, 8, 0, 0
879, 193, -0.09767,  1.46355,  0.01345, -0.58301, -0.22583, -0.78027,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00008, -0.00004,  0.00008, -0.00004,  0.00008, -0.00004,  0.61762,  0.38238,  0.00,  0.00, 7, 8, 0, 0
880, 194, -0.13018,  1.43711,  0.04959, -0.5752, -0.29761, -0.76221,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338, -0.00004,  0.21338, -0.00004,  0.21338, -0.00004,  0.53361,  0.46639,  0.00,  0.00, 7, 8, 0, 0
881, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
882, 191, -0.22741,  1.51069,  0.07528, -0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.80272,  0.19728,  0.00,  0.00, 7, 8, 0, 0
883, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
884, 195, -0.19364,  1.46777,  0.08324, -0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.66551,  0.33449,  0.00,  0.00, 7, 8, 0, 0
885, 195, -0.19364,  1.46777,  0.08324, -0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.66551,  0.33449,  0.00,  0.00, 7, 8, 0, 0
886, 192, -0.15341,  1.48929,  0.04764, -0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.69067,  0.30933,  0.00,  0.00, 7, 8, 0, 0
